# accelerometer data
# file: 'rgbd_dataset_freiburg1_plant.bag'
# timestamp ax ay az
1305032354.501603 -0.478957 8.968475 0.191583
1305032354.505251 -0.478957 8.968475 0.191583
1305032354.506242 -0.478957 8.968475 0.191583
1305032354.507221 -0.478957 8.968475 0.191583
1305032354.510622 -0.287374 9.160058 0.047896
1305032354.511598 -0.287374 9.160058 0.047896
1305032354.514631 -0.323296 9.160058 -0.143687
1305032354.515632 -0.323296 9.160058 -0.143687
1305032354.519263 -0.275400 9.160058 -0.335270
1305032354.520250 -0.275400 9.160058 -0.335270
1305032354.521499 -0.275400 9.160058 -0.335270
1305032354.522517 -0.275400 9.160058 -0.335270
1305032354.525742 -0.574749 9.172032 -0.718436
1305032354.526732 -0.574749 9.172032 -0.718436
1305032354.530502 -0.574749 9.207953 -1.317132
1305032354.531498 -0.574749 9.207953 -1.317132
1305032354.534751 -0.478957 9.255849 -1.484768
1305032354.535739 -0.478957 9.255849 -1.484768
1305032354.536749 -0.478957 9.255849 -1.484768
1305032354.540425 -0.850149 9.255849 -1.772142
1305032354.541379 -0.850149 9.255849 -1.772142
1305032354.544632 -0.850149 9.351641 -2.011621
1305032354.545751 -0.850149 9.351641 -2.011621
1305032354.549266 -0.682514 9.447432 -2.059516
1305032354.550291 -0.682514 9.447432 -2.059516
1305032354.551247 -0.682514 9.447432 -2.059516
1305032354.554664 -0.658566 9.543224 -2.059516
1305032354.555630 -0.658566 9.543224 -2.059516
1305032354.559254 -0.478957 9.543224 -2.107412
1305032354.560261 -0.478957 9.543224 -2.107412
1305032354.561508 -0.478957 9.543224 -2.107412
1305032354.562518 -0.478957 9.543224 -2.107412
1305032354.565659 -0.658566 9.495328 -2.059516
1305032354.566784 -0.658566 9.495328 -2.059516
1305032354.570428 -0.646592 9.160058 -1.867933
1305032354.571401 -0.646592 9.160058 -1.867933
1305032354.574649 -0.478957 8.872683 -1.772142
1305032354.575645 -0.478957 8.872683 -1.772142
1305032354.579264 -0.275400 8.776892 -1.628455
1305032354.580274 -0.275400 8.776892 -1.628455
1305032354.581526 -0.275400 8.776892 -1.628455
1305032354.582531 -0.275400 8.776892 -1.628455
1305032354.585666 -0.191583 8.393726 -1.676350
1305032354.586776 -0.191583 8.393726 -1.676350
1305032354.590451 0.011974 8.202143 -1.772142
1305032354.591415 0.011974 8.202143 -1.772142
1305032354.594661 -0.083818 8.106352 -1.688324
1305032354.595654 -0.083818 8.106352 -1.688324
1305032354.599274 -0.275400 8.010560 -1.676350
1305032354.600311 -0.275400 8.010560 -1.676350
1305032354.601224 -0.275400 8.010560 -1.676350
1305032354.604704 -0.263426 8.202143 -1.772142
1305032354.605658 -0.263426 8.202143 -1.772142
1305032354.609279 -0.371192 8.345830 -2.047542
1305032354.610291 -0.371192 8.345830 -2.047542
1305032354.611537 -0.371192 8.345830 -2.047542
1305032354.612540 -0.371192 8.345830 -2.047542
1305032354.615807 -0.275400 8.393726 -2.251099
1305032354.616802 -0.275400 8.393726 -2.251099
1305032354.620427 -0.275400 8.776892 -2.251099
1305032354.621419 -0.275400 8.776892 -2.251099
1305032354.624705 0.083818 8.776892 -2.466630
1305032354.625666 0.083818 8.776892 -2.466630
1305032354.629301 -0.083818 8.968475 -2.801900
1305032354.630424 -0.083818 8.968475 -2.801900
1305032354.631543 -0.083818 8.968475 -2.801900
1305032354.632691 -0.083818 8.968475 -2.801900
1305032354.635806 -0.239479 9.064266 -2.634265
1305032354.636788 -0.239479 9.064266 -2.634265
1305032354.640440 -0.191583 9.064266 -2.825848
1305032354.641424 -0.191583 9.064266 -2.825848
1305032354.644557 -0.275400 9.160058 -2.825848
1305032354.645683 -0.275400 9.160058 -2.825848
1305032354.648820 -0.287374 9.172032 -2.825848
1305032354.649940 -0.287374 9.172032 -2.825848
1305032354.651591 -0.287374 9.172032 -2.825848
1305032354.652588 -0.287374 9.172032 -2.825848
1305032354.655812 -0.263426 8.968475 -3.017431
1305032354.656803 -0.263426 8.968475 -3.017431
1305032354.660451 -0.191583 8.872683 -2.777952
1305032354.661436 -0.191583 8.872683 -2.777952
1305032354.664731 -0.083818 8.776892 -2.634265
1305032354.665697 -0.083818 8.776892 -2.634265
1305032354.669331 0.095791 8.681100 -2.825848
1305032354.670474 0.095791 8.681100 -2.825848
1305032354.671577 0.095791 8.681100 -2.825848
1305032354.672697 0.095791 8.681100 -2.825848
1305032354.675804 0.143687 8.585309 -2.825848
1305032354.676809 0.143687 8.585309 -2.825848
1305032354.680459 0.443035 8.393726 -2.730056
1305032354.681451 0.443035 8.393726 -2.730056
1305032354.684616 0.287374 8.585309 -2.730056
1305032354.685716 0.287374 8.585309 -2.730056
1305032354.689211 0.287374 8.393726 -2.801900
1305032354.690345 0.287374 8.393726 -2.801900
1305032354.691607 0.287374 8.393726 -2.801900
1305032354.692592 0.287374 8.393726 -2.801900
1305032354.695835 0.107765 8.681100 -3.113222
1305032354.696816 0.107765 8.681100 -3.113222
1305032354.700490 0.107765 8.585309 -3.209014
1305032354.701480 0.107765 8.585309 -3.209014
1305032354.704720 -0.083818 8.585309 -3.400597
1305032354.705709 -0.083818 8.585309 -3.400597
1305032354.709327 -0.239479 8.681100 -3.304805
1305032354.710328 -0.239479 8.681100 -3.304805
1305032354.711589 -0.239479 8.681100 -3.304805
1305032354.712593 -0.239479 8.681100 -3.304805
1305032354.715846 -0.299348 8.776892 -3.783762
1305032354.716976 -0.299348 8.776892 -3.783762
1305032354.720601 -0.275400 8.776892 -3.987319
1305032354.721594 -0.275400 8.776892 -3.987319
1305032354.724751 -0.263426 8.968475 -4.071137
1305032354.725721 -0.263426 8.968475 -4.071137
1305032354.729347 -0.275400 9.160058 -3.975345
1305032354.730348 -0.275400 9.160058 -3.975345
1305032354.731601 -0.275400 9.160058 -3.975345
1305032354.732615 -0.275400 9.160058 -3.975345
1305032354.735875 -0.083818 8.968475 -3.951397
1305032354.736893 -0.083818 8.968475 -3.951397
1305032354.740489 -0.083818 8.776892 -3.783762
1305032354.741476 -0.083818 8.776892 -3.783762
1305032354.744730 -0.191583 8.776892 -3.568232
1305032354.745723 -0.191583 8.776892 -3.568232
1305032354.749364 -0.191583 8.681100 -3.592179
1305032354.750360 -0.191583 8.681100 -3.592179
1305032354.751606 -0.191583 8.681100 -3.592179
1305032354.752622 -0.191583 8.681100 -3.592179
1305032354.755863 0.083818 8.489518 -3.592179
1305032354.756862 0.083818 8.489518 -3.592179
1305032354.760368 0.011974 8.489518 -3.592179
1305032354.761483 0.011974 8.489518 -3.592179
1305032354.764631 0.095791 8.393726 -3.687971
1305032354.765753 0.095791 8.393726 -3.687971
1305032354.767397 0.095791 8.393726 -3.687971
1305032354.770516 0.011974 8.585309 -3.592179
1305032354.771481 0.011974 8.585309 -3.592179
1305032354.774729 -0.239479 8.776892 -3.616127
1305032354.775725 -0.239479 8.776892 -3.616127
1305032354.779364 -0.275400 8.968475 -3.879554
1305032354.780359 -0.275400 8.968475 -3.879554
1305032354.781627 -0.275400 8.968475 -3.879554
1305032354.782756 -0.275400 8.968475 -3.879554
1305032354.785905 -0.275400 9.184006 -3.975345
1305032354.786880 -0.275400 9.184006 -3.975345
1305032354.790397 -0.323296 9.351641 -3.975345
1305032354.791522 -0.323296 9.351641 -3.975345
1305032354.794757 -0.275400 9.351641 -3.592179
1305032354.795753 -0.275400 9.351641 -3.592179
1305032354.796990 -0.275400 9.351641 -3.592179
1305032354.797998 -0.275400 9.351641 -3.592179
1305032354.801519 -0.478957 9.351641 -3.592179
1305032354.802622 -0.478957 9.351641 -3.592179
1305032354.805774 -0.275400 9.207953 -3.400597
1305032354.806902 -0.275400 9.207953 -3.400597
1305032354.810521 -0.323296 9.112162 -3.209014
1305032354.811494 -0.323296 9.112162 -3.209014
1305032354.814771 -0.275400 9.160058 -3.256909
1305032354.815762 -0.275400 9.160058 -3.256909
1305032354.819396 -0.191583 8.872683 -3.400597
1305032354.820434 -0.191583 8.872683 -3.400597
1305032354.821651 -0.191583 8.872683 -3.400597
1305032354.822636 -0.191583 8.872683 -3.400597
1305032354.825957 -0.275400 8.776892 -3.220988
1305032354.826896 -0.275400 8.776892 -3.220988
1305032354.830519 -0.191583 8.585309 -3.400597
1305032354.831513 -0.191583 8.585309 -3.400597
1305032354.834781 -0.191583 8.393726 -3.496388
1305032354.835780 -0.191583 8.393726 -3.496388
1305032354.839429 -0.299348 8.585309 -3.592179
1305032354.840405 -0.299348 8.585309 -3.592179
1305032354.841648 -0.299348 8.585309 -3.592179
1305032354.842651 -0.299348 8.585309 -3.592179
1305032354.845907 -0.323296 8.393726 -3.927450
1305032354.847031 -0.323296 8.393726 -3.927450
1305032354.850544 -0.478957 8.585309 -3.999293
1305032354.851662 -0.478957 8.585309 -3.999293
1305032354.854795 -0.478957 8.776892 -3.999293
1305032354.855774 -0.478957 8.776892 -3.999293
1305032354.859414 -0.574749 9.064266 -4.023241
1305032354.860389 -0.574749 9.064266 -4.023241
1305032354.861661 -0.574749 9.064266 -4.023241
1305032354.862662 -0.574749 9.064266 -4.023241
1305032354.865804 -0.622644 9.160058 -4.023241
1305032354.866912 -0.622644 9.160058 -4.023241
1305032354.870546 -0.478957 9.255849 -3.975345
1305032354.871543 -0.478957 9.255849 -3.975345
1305032354.874675 -0.478957 9.495328 -3.975345
1305032354.875666 -0.478957 9.495328 -3.975345
1305032354.876902 -0.478957 9.495328 -3.975345
1305032354.877902 -0.478957 9.495328 -3.975345
1305032354.881564 -0.275400 9.207953 -3.783762
1305032354.882684 -0.275400 9.207953 -3.783762
1305032354.885804 -0.191583 9.148084 -3.592179
1305032354.886934 -0.191583 9.148084 -3.592179
1305032354.890553 -0.275400 8.968475 -3.304805
1305032354.891575 -0.275400 8.968475 -3.304805
1305032354.894808 -0.083818 8.776892 -3.304805
1305032354.895800 -0.083818 8.776892 -3.304805
1305032354.899421 -0.239479 8.489518 -3.209014
1305032354.900459 -0.239479 8.489518 -3.209014
1305032354.901416 -0.239479 8.489518 -3.209014
1305032354.904831 0.095791 8.297935 -3.209014
1305032354.905843 0.095791 8.297935 -3.209014
1305032354.909427 -0.083818 8.058456 -3.209014
1305032354.910434 -0.083818 8.058456 -3.209014
1305032354.911685 -0.083818 8.058456 -3.209014
1305032354.912679 -0.083818 8.058456 -3.209014
1305032354.915945 -0.275400 8.034508 -3.209014
1305032354.916944 -0.275400 8.034508 -3.209014
1305032354.922026 -0.574749 8.022534 -3.209014
1305032354.924469 -0.646592 7.962665 -3.592179
1305032354.925426 -0.646592 7.962665 -3.592179
1305032354.926679 -0.646592 7.962665 -3.592179
1305032354.927815 -0.646592 7.962665 -3.592179
1305032354.930948 -0.754358 7.914769 -3.687971
1305032354.931947 -0.754358 7.914769 -3.687971
1305032354.935602 -0.957915 8.202143 -3.783762
1305032354.936599 -0.957915 8.202143 -3.783762
1305032354.939866 -1.005810 8.393726 -3.975345
1305032354.940828 -1.005810 8.393726 -3.975345
1305032354.944459 -1.005810 8.393726 -4.166928
1305032354.945435 -1.005810 8.393726 -4.166928
1305032354.946831 -1.005810 8.393726 -4.166928
1305032354.947816 -1.005810 8.393726 -4.166928
1305032354.950976 -1.053706 8.788866 -3.975345
1305032354.951967 -1.053706 8.788866 -3.975345
1305032354.955727 -1.053706 9.160058 -3.687971
1305032354.956721 -1.053706 9.160058 -3.687971
1305032354.959841 -1.005810 9.172032 -3.592179
1305032354.960825 -1.005810 9.172032 -3.592179
1305032354.964489 -0.850149 9.255849 -3.304805
1305032354.965529 -0.850149 9.255849 -3.304805
1305032354.966928 -0.850149 9.255849 -3.304805
1305032354.969870 -0.850149 9.351641 -3.017431
1305032354.971024 -0.850149 9.351641 -3.017431
1305032354.974471 -0.658566 9.351641 -2.921639
1305032354.975454 -0.658566 9.351641 -2.921639
1305032354.976718 -0.658566 9.351641 -2.921639
1305032354.977717 -0.658566 9.351641 -2.921639
1305032354.980989 -0.478957 9.255849 -3.209014
1305032354.981977 -0.478957 9.255849 -3.209014
1305032354.985595 -0.275400 9.160058 -3.209014
1305032354.986610 -0.275400 9.160058 -3.209014
1305032354.989853 -0.191583 8.800840 -3.592179
1305032354.990846 -0.191583 8.800840 -3.592179
1305032354.994495 -0.275400 8.728996 -3.975345
1305032354.995463 -0.275400 8.728996 -3.975345
1305032354.996730 -0.275400 8.728996 -3.975345
1305032354.997706 -0.275400 8.728996 -3.975345
1305032355.001032 -0.299348 8.728996 -4.358511
1305032355.001998 -0.299348 8.728996 -4.358511
1305032355.005654 -0.478957 8.585309 -4.765625
1305032355.006622 -0.478957 8.585309 -4.765625
1305032355.009865 -0.658566 8.681100 -5.316426
1305032355.011238 -0.658566 8.681100 -5.316426
1305032355.014495 -0.850149 8.681100 -5.220634
1305032355.015597 -0.850149 8.681100 -5.220634
1305032355.016741 -0.850149 8.681100 -5.220634
1305032355.017738 -0.850149 8.681100 -5.220634
1305032355.021044 -0.957915 8.681100 -5.603800
1305032355.021992 -0.957915 8.681100 -5.603800
1305032355.025486 -1.065680 8.728996 -5.508009
1305032355.026604 -1.065680 8.728996 -5.508009
1305032355.029866 -1.137524 8.776892 -5.412217
1305032355.030871 -1.137524 8.776892 -5.412217
1305032355.034512 -1.341080 8.776892 -5.412217
1305032355.035493 -1.341080 8.776892 -5.412217
1305032355.036820 -1.341080 8.776892 -5.412217
1305032355.037795 -1.341080 8.776892 -5.412217
1305032355.041035 -1.341080 8.872683 -5.124843
1305032355.041999 -1.341080 8.872683 -5.124843
1305032355.045633 -1.424898 8.968475 -4.837468
1305032355.046627 -1.424898 8.968475 -4.837468
1305032355.049885 -1.436872 9.064266 -4.741677
1305032355.050890 -1.436872 9.064266 -4.741677
1305032355.054530 -1.412924 9.148084 -4.741677
1305032355.055496 -1.412924 9.148084 -4.741677
1305032355.056805 -1.412924 9.148084 -4.741677
1305032355.057757 -1.412924 9.148084 -4.741677
1305032355.060887 -1.245289 8.968475 -4.550094
1305032355.061880 -1.245289 8.968475 -4.550094
1305032355.065563 -1.245289 9.112162 -4.550094
1305032355.066647 -1.245289 9.112162 -4.550094
1305032355.069804 -1.053706 9.112162 -4.550094
1305032355.070776 -1.053706 9.112162 -4.550094
1305032355.072014 -1.053706 9.112162 -4.550094
1305032355.073014 -1.053706 9.112162 -4.550094
1305032355.076644 -1.341080 9.160058 -4.550094
1305032355.077638 -1.341080 9.160058 -4.550094
1305032355.081019 -1.436872 9.172032 -4.729703
1305032355.082020 -1.436872 9.172032 -4.729703
1305032355.085677 -1.412924 9.112162 -4.837468
1305032355.086683 -1.412924 9.112162 -4.837468
1305032355.089972 -1.341080 9.136110 -4.933260
1305032355.090880 -1.341080 9.136110 -4.933260
1305032355.094513 -1.472794 9.112162 -4.933260
1305032355.095510 -1.472794 9.112162 -4.933260
1305032355.096779 -1.472794 9.112162 -4.933260
1305032355.097771 -1.472794 9.112162 -4.933260
1305032355.100914 -1.436872 8.968475 -4.741677
1305032355.102057 -1.436872 8.968475 -4.741677
1305032355.105530 -1.436872 8.968475 -4.693781
1305032355.106687 -1.436872 8.968475 -4.693781
1305032355.109974 -1.412924 8.776892 -4.741677
1305032355.110887 -1.412924 8.776892 -4.741677
1305032355.114529 -1.472794 8.776892 -4.645885
1305032355.115516 -1.472794 8.776892 -4.645885
1305032355.116782 -1.472794 8.776892 -4.645885
1305032355.117779 -1.472794 8.776892 -4.645885
1305032355.120939 -1.424898 8.776892 -4.645885
1305032355.121923 -1.424898 8.776892 -4.645885
1305032355.125556 -1.436872 8.681100 -4.741677
1305032355.126675 -1.436872 8.681100 -4.741677
1305032355.129895 -1.436872 8.681100 -4.741677
1305032355.130957 -1.436872 8.681100 -4.741677
1305032355.134552 -1.520689 8.417674 -4.741677
1305032355.135543 -1.520689 8.417674 -4.741677
1305032355.136796 -1.520689 8.417674 -4.741677
1305032355.137784 -1.520689 8.417674 -4.741677
1305032355.141039 -1.448846 8.106352 -4.789573
1305032355.142045 -1.448846 8.106352 -4.789573
1305032355.145533 -1.436872 8.202143 -4.789573
1305032355.146677 -1.436872 8.202143 -4.789573
1305032355.149936 -1.436872 8.022534 -5.124843
1305032355.151054 -1.436872 8.022534 -5.124843
1305032355.154707 -1.388976 8.010560 -5.100895
1305032355.155676 -1.388976 8.010560 -5.100895
1305032355.156949 -1.388976 8.010560 -5.100895
1305032355.157913 -1.388976 8.010560 -5.100895
1305032355.160955 -1.472794 7.998586 -5.124843
1305032355.162055 -1.472794 7.998586 -5.124843
1305032355.165566 -1.436872 8.010560 -5.124843
1305032355.166687 -1.436872 8.010560 -5.124843
1305032355.169814 -1.616481 8.010560 -5.076947
1305032355.170953 -1.616481 8.010560 -5.076947
1305032355.172066 -1.616481 8.010560 -5.076947
1305032355.173186 -1.616481 8.010560 -5.076947
1305032355.176695 -1.448846 7.962665 -5.172738
1305032355.177795 -1.448846 7.962665 -5.172738
1305032355.181079 -1.436872 7.675290 -5.316426
1305032355.182048 -1.436872 7.675290 -5.316426
1305032355.185608 -1.436872 7.675290 -5.316426
1305032355.186701 -1.436872 7.675290 -5.316426
1305032355.189820 -1.616481 7.627394 -5.508009
1305032355.190962 -1.616481 7.627394 -5.508009
1305032355.192476 -1.616481 7.627394 -5.508009
1305032355.193553 -1.616481 7.627394 -5.508009
1305032355.196822 -1.772142 7.256203 -5.484061
1305032355.197821 -1.772142 7.256203 -5.484061
1305032355.201095 -1.772142 7.196333 -5.699591
1305032355.202076 -1.772142 7.196333 -5.699591
1305032355.205730 -2.011621 7.052646 -5.603800
1305032355.206840 -2.011621 7.052646 -5.603800
1305032355.209958 -2.011621 7.052646 -5.891174
1305032355.211115 -2.011621 7.052646 -5.891174
1305032355.214588 -1.855959 7.052646 -6.082757
1305032355.215689 -1.855959 7.052646 -6.082757
1305032355.216831 -1.855959 7.052646 -6.082757
1305032355.217957 -1.855959 7.052646 -6.082757
1305032355.221182 -2.155308 7.244229 -6.082757
1305032355.222581 -2.155308 7.244229 -6.082757
1305032355.225720 -2.203203 7.340020 -6.226444
1305032355.226720 -2.203203 7.340020 -6.226444
1305032355.229961 -2.215177 7.435812 -6.274340
1305032355.230986 -2.215177 7.435812 -6.274340
1305032355.234615 -2.107412 7.435812 -6.274340
1305032355.235580 -2.107412 7.435812 -6.274340
1305032355.236849 -2.107412 7.435812 -6.274340
1305032355.237871 -2.107412 7.435812 -6.274340
1305032355.241103 -2.155308 7.603447 -5.891174
1305032355.242091 -2.155308 7.603447 -5.891174
1305032355.245723 -2.191229 7.435812 -5.891174
1305032355.246848 -2.191229 7.435812 -5.891174
1305032355.249979 -2.155308 7.531603 -5.699591
1305032355.251076 -2.155308 7.531603 -5.699591
1305032355.254724 -2.203203 7.603447 -5.316426
1305032355.255725 -2.203203 7.603447 -5.316426
1305032355.256986 -2.203203 7.603447 -5.316426
1305032355.257966 -2.203203 7.603447 -5.316426
1305032355.261022 -1.903855 7.435812 -5.124843
1305032355.261953 -1.903855 7.435812 -5.124843
1305032355.265650 -2.107412 7.268176 -5.029051
1305032355.266598 -2.107412 7.268176 -5.029051
1305032355.269868 -2.011621 7.268176 -4.933260
1305032355.270971 -2.011621 7.268176 -4.933260
1305032355.272158 -2.011621 7.268176 -4.933260
1305032355.273256 -2.011621 7.268176 -4.933260
1305032355.276755 -1.820038 7.292124 -4.741677
1305032355.277745 -1.820038 7.292124 -4.741677
1305032355.281001 -1.808064 7.340020 -4.741677
1305032355.282142 -1.808064 7.340020 -4.741677
1305032355.285661 -1.616481 7.268176 -4.550094
1305032355.286791 -1.616481 7.268176 -4.550094
1305032355.289897 -1.520689 7.340020 -4.454303
1305032355.290982 -1.520689 7.340020 -4.454303
1305032355.292130 -1.520689 7.340020 -4.454303
1305032355.293256 -1.520689 7.340020 -4.454303
1305032355.296866 -1.424898 7.052646 -4.837468
1305032355.297851 -1.424898 7.052646 -4.837468
1305032355.301130 -1.341080 7.052646 -4.933260
1305032355.302110 -1.341080 7.052646 -4.933260
1305032355.305736 -1.436872 6.861063 -5.220634
1305032355.306865 -1.436872 6.861063 -5.220634
1305032355.310087 -1.520689 6.813167 -5.508009
1305032355.311109 -1.520689 6.813167 -5.508009
1305032355.314761 -1.424898 6.477897 -5.939070
1305032355.315736 -1.424898 6.477897 -5.939070
1305032355.317009 -1.424898 6.477897 -5.939070
1305032355.318002 -1.424898 6.477897 -5.939070
1305032355.321146 -1.616481 6.286314 -6.274340
1305032355.322163 -1.616481 6.286314 -6.274340
1305032355.325749 -1.724246 6.094731 -6.561715
1305032355.326881 -1.724246 6.094731 -6.561715
1305032355.329999 -1.808064 6.094731 -6.609610
1305032355.331022 -1.808064 6.094731 -6.609610
1305032355.334693 -1.724246 6.046835 -6.753297
1305032355.335616 -1.724246 6.046835 -6.753297
1305032355.336904 -1.724246 6.046835 -6.753297
1305032355.337902 -1.724246 6.046835 -6.753297
1305032355.341124 -1.808064 5.711565 -6.657506
1305032355.342123 -1.808064 5.711565 -6.657506
1305032355.345747 -1.808064 5.903148 -6.465923
1305032355.346767 -1.808064 5.903148 -6.465923
1305032355.350027 -1.808064 6.082757 -6.274340
1305032355.351012 -1.808064 6.082757 -6.274340
1305032355.354794 -1.820038 6.142627 -5.986966
1305032355.355768 -1.820038 6.142627 -5.986966
1305032355.357036 -1.820038 6.142627 -5.986966
1305032355.358045 -1.820038 6.142627 -5.986966
1305032355.361158 -1.808064 6.190523 -5.699591
1305032355.362146 -1.808064 6.190523 -5.699591
1305032355.365838 -1.772142 6.430001 -5.603800
1305032355.366788 -1.772142 6.430001 -5.603800
1305032355.370037 -1.520689 6.477897 -5.316426
1305032355.371167 -1.520689 6.477897 -5.316426
1305032355.374785 -1.436872 6.477897 -5.460113
1305032355.375763 -1.436872 6.477897 -5.460113
1305032355.377047 -1.436872 6.477897 -5.460113
1305032355.378017 -1.436872 6.477897 -5.460113
1305032355.381170 -1.436872 6.477897 -5.124843
1305032355.382138 -1.436872 6.477897 -5.124843
1305032355.385786 -1.341080 6.286314 -5.100895
1305032355.386801 -1.341080 6.286314 -5.100895
1305032355.390044 -1.341080 6.190523 -5.124843
1305032355.391042 -1.341080 6.190523 -5.124843
1305032355.394674 -1.089628 6.094731 -5.412217
1305032355.395841 -1.089628 6.094731 -5.412217
1305032355.396938 -1.089628 6.094731 -5.412217
1305032355.397902 -1.089628 6.094731 -5.412217
1305032355.401186 -1.089628 6.286314 -5.843279
1305032355.402187 -1.089628 6.286314 -5.843279
1305032355.405709 -1.341080 6.382106 -5.939070
1305032355.406809 -1.341080 6.382106 -5.939070
1305032355.410043 -1.436872 6.489871 -6.465923
1305032355.411155 -1.436872 6.489871 -6.465923
1305032355.414657 -1.616481 6.669480 -6.657506
1305032355.415782 -1.616481 6.669480 -6.657506
1305032355.416909 -1.616481 6.669480 -6.657506
1305032355.418028 -1.616481 6.669480 -6.657506
1305032355.421049 -1.808064 6.861063 -6.992776
1305032355.422043 -1.808064 6.861063 -6.992776
1305032355.425696 -2.203203 6.861063 -7.232255
1305032355.426860 -2.203203 6.861063 -7.232255
1305032355.430045 -2.287021 6.861063 -7.423838
1305032355.431040 -2.287021 6.861063 -7.423838
1305032355.434696 -2.382812 6.837115 -7.471733
1305032355.435673 -2.382812 6.837115 -7.471733
1305032355.436941 -2.382812 6.837115 -7.471733
1305032355.437925 -2.382812 6.837115 -7.471733
1305032355.441188 -2.382812 6.837115 -7.423838
1305032355.442177 -2.382812 6.837115 -7.423838
1305032355.445809 -2.287021 6.861063 -7.136463
1305032355.446810 -2.287021 6.861063 -7.136463
1305032355.450068 -2.382812 6.861063 -6.849089
1305032355.451069 -2.382812 6.861063 -6.849089
1305032355.454714 -2.382812 6.908959 -6.849089
1305032355.455693 -2.382812 6.908959 -6.849089
1305032355.456939 -2.382812 6.908959 -6.849089
1305032355.457936 -2.382812 6.908959 -6.849089
1305032355.461201 -2.215177 6.861063 -6.561715
1305032355.462182 -2.215177 6.861063 -6.561715
1305032355.465820 -2.203203 6.849089 -6.274340
1305032355.466843 -2.203203 6.849089 -6.274340
1305032355.470078 -2.203203 6.861063 -6.178549
1305032355.471076 -2.203203 6.861063 -6.178549
1305032355.474705 -2.203203 6.765271 -5.939070
1305032355.475681 -2.203203 6.765271 -5.939070
1305032355.476949 -2.203203 6.765271 -5.939070
1305032355.477946 -2.203203 6.765271 -5.939070
1305032355.481200 -2.203203 6.861063 -6.274340
1305032355.482193 -2.203203 6.861063 -6.274340
1305032355.485847 -2.011621 6.956854 -6.286314
1305032355.486849 -2.011621 6.956854 -6.286314
1305032355.490099 -2.179256 7.052646 -6.178549
1305032355.491108 -2.179256 7.052646 -6.178549
1305032355.494709 -2.155308 7.052646 -5.986966
1305032355.495701 -2.155308 7.052646 -5.986966
1305032355.496953 -2.155308 7.052646 -5.986966
1305032355.498185 -2.155308 7.052646 -5.986966
1305032355.501123 -2.107412 7.244229 -6.082757
1305032355.502079 -2.107412 7.244229 -6.082757
1305032355.505714 -1.903855 7.292124 -6.082757
1305032355.506834 -1.903855 7.292124 -6.082757
1305032355.509971 -2.011621 7.292124 -6.274340
1305032355.511078 -2.011621 7.292124 -6.274340
1305032355.512722 -2.011621 7.292124 -6.274340
1305032355.515854 -2.203203 7.340020 -6.322236
1305032355.516862 -2.203203 7.340020 -6.322236
1305032355.520084 -2.203203 7.244229 -6.370132
1305032355.521183 -2.203203 7.244229 -6.370132
1305032355.524733 -2.179256 7.244229 -6.274340
1305032355.525717 -2.179256 7.244229 -6.274340
1305032355.526970 -2.179256 7.244229 -6.274340
1305032355.528087 -2.179256 7.244229 -6.274340
1305032355.531214 -2.203203 7.340020 -6.274340
1305032355.532209 -2.203203 7.340020 -6.274340
1305032355.535731 -2.203203 7.292124 -6.250392
1305032355.536856 -2.203203 7.292124 -6.250392
1305032355.540043 -2.107412 7.244229 -6.274340
1305032355.540985 -2.107412 7.244229 -6.274340
1305032355.542230 -2.107412 7.244229 -6.274340
1305032355.543714 -2.107412 7.244229 -6.274340
1305032355.546969 -2.011621 7.196333 -6.322236
1305032355.547969 -2.011621 7.196333 -6.322236
1305032355.551230 -2.011621 7.244229 -6.274340
1305032355.552243 -2.011621 7.244229 -6.274340
1305032355.555864 -1.903855 7.148437 -6.609610
1305032355.556871 -1.903855 7.148437 -6.609610
1305032355.560111 -2.011621 7.148437 -6.465923
1305032355.561102 -2.011621 7.148437 -6.465923
1305032355.564738 -1.820038 6.885011 -6.465923
1305032355.565887 -1.820038 6.885011 -6.465923
1305032355.567139 -1.820038 6.885011 -6.465923
1305032355.568127 -1.820038 6.885011 -6.465923
1305032355.571265 -1.903855 6.861063 -6.657506
1305032355.572250 -1.903855 6.861063 -6.657506
1305032355.575872 -1.616481 6.813167 -6.657506
1305032355.576872 -1.616481 6.813167 -6.657506
1305032355.580113 -1.616481 6.861063 -6.465923
1305032355.581235 -1.616481 6.861063 -6.465923
1305032355.584917 -1.616481 6.861063 -6.657506
1305032355.585872 -1.616481 6.861063 -6.657506
1305032355.587144 -1.616481 6.861063 -6.657506
1305032355.588130 -1.616481 6.861063 -6.657506
1305032355.591261 -1.520689 7.052646 -6.370132
1305032355.592288 -1.520689 7.052646 -6.370132
1305032355.595883 -1.436872 6.885011 -6.465923
1305032355.596899 -1.436872 6.885011 -6.465923
1305032355.600122 -1.245289 7.052646 -6.274340
1305032355.601270 -1.245289 7.052646 -6.274340
1305032355.604912 -1.053706 7.148437 -6.705402
1305032355.605883 -1.053706 7.148437 -6.705402
1305032355.607128 -1.053706 7.148437 -6.705402
1305032355.608140 -1.053706 7.148437 -6.705402
1305032355.611266 -1.053706 7.052646 -6.992776
1305032355.612263 -1.053706 7.052646 -6.992776
1305032355.615971 -1.245289 7.244229 -6.944880
1305032355.616959 -1.245289 7.244229 -6.944880
1305032355.620149 -1.089628 7.268176 -7.411864
